asset_utilization	assets	book_value_per_share	cap_ex_percentage	cash_financing	cash_investing	cash_on_hand	cash_operations	current_ratio	debt_equity_ratio	expenses	free_cash_flow	gross_profit_margin	interest_expense_percentage	liabilities	long_term_debt	market_cap	net_income	period	price	price_to_book_value	quarter	retained_earnings_growth	return_on_equity	revenues	rownum	sga_percentage	shareholders_equity	symbol
1.2560	38.0400	2.4754		2.1300	-0.6900	0.8400	-1.2600	1.6153	0.6091	15.2200	-1.1000	24.7173		14.4000	0.6500	37.2450	-2.8400	12/2004	3.9000	1.5755	Q4-2004	33.9362	-13.7056	12.3800	18	168.6275	23.6400	TBUS
1.2238	37.8100	2.2796		1.4400	-0.7200	0.8100	-0.6900	1.4200	0.7368	11.5900	-1.2500	40.0753		16.0400	0.2300	22.0605	-0.9600	3/2005	2.3100	1.0133	Q1-2005	46.8039	-20.0735	10.6300	19	106.3380	21.7700	TBUS
1.2514	37.7100	2.2857		0.7500	-0.2700	0.5300	-0.8900	1.5360	0.7079	13.2800	-0.6200	39.9369		15.6300	0.0700	21.6384	-0.6100	6/2005	2.2400	0.9800	Q2-2005	58.2123	-22.5543	12.6700	20	98.0237	22.0800	TBUS
1.2559	37.0800	2.0938		0.1800	-0.2700	0.6800	0.5400	1.3930	0.8257	12.7900	0.3800	31.4968		16.7700	0.0600	24.6380	-1.9000	9/2005	2.5400	1.2131	Q3-2005	63.3774	-31.0684	10.8900	21	128.5714	20.3100	TBUS
1.3533	33.5400	1.8047		-0.8700	-0.4200	0.8000	1.2100	1.2705	0.9100	13.5000	1.0000	23.1250		15.9800	0.0600	14.8869	-2.3000	12/2005	1.5300	0.8478	Q4-2005	47.1009	-32.8588	11.2000	22	178.7645	17.5600	TBUS
1.3227	34.6800	1.8736		1.1000	-0.1000	0.7600	-1.0600	1.2717	0.9018	11.8600	-1.1200	30.9631		16.4400	0.0600	12.5517	-0.7500	3/2006	1.2900	0.6885	Q1-2006	42.1402	-30.4992	11.1100	23	106.6860	18.2300	TBUS
1.2120	38.5800	1.9222	250.0000	2.9000	-0.1000	1.0500	-2.5500	1.2352	1.0543	13.7300	-2.6000	32.5221	1350.0000	19.8000	0.0500	12.1148	-0.1700	6/2006	1.2400	0.6451	Q2-2006	37.2175	-27.2630	13.5600	24	87.5283	18.7800	TBUS
1.3311	36.7900	1.8296		-1.2400	-0.1100	0.3800	0.6900	1.2104	1.0519	14.1100	0.6400	28.3969		18.8600	0.0400	13.1320	-1.0100	9/2006	1.3400	0.7324	Q3-2006	27.2727	-23.5917	13.1000	25	105.1075	17.9300	TBUS
1.3754	37.3500	1.7505		0.6000	-0.1400	0.6100	-0.2500	1.1336	1.1728	15.6000	-0.3400	23.2353		20.1600	0.0400	11.6858	-2.0000	12/2006	1.1900	0.6798	Q4-2006	21.0043	-22.8621	13.6000	26	146.2025	17.1900	TBUS
1.4592	35.9300	1.6507		-0.3700	-0.1300	0.6000	0.4900	1.1174	1.2159	12.9400	0.4500	29.9096		19.7100	0.0300	14.9264	-0.7700	3/2007	1.5200	0.9208	Q1-2007	20.3531	-24.3677	12.1700	27	102.7473	16.2100	TBUS
1.4188	37.8900	1.7113	6.3291	-0.5200	0.9100	0.4200	-0.6100	1.2386	1.1305	14.1900	-0.6600	33.5124	41.7722	20.1000	0.0300	31.0661	0.7000	6/2007	2.9900	1.7472	Q2-2007	15.6974	-17.3228	14.8900	28	71.5431	17.7800	TBUS
1.4671	37.2100	1.7260	5.2632	-1.6100	-0.2900	0.2300	1.7100	1.3263	0.9365	13.4300	1.6700	31.5865	35.5263	17.9900	0.0200	36.6177	0.5000	9/2007	3.2900	1.9062	Q3-2007	7.5342	-8.1728	13.9300	29	72.0455	19.2100	TBUS
1.4929	38.9100	1.7433	17.2414	0.4900	-0.2900	0.7200	0.2800	1.3210	0.9964	16.5400	0.1800	32.6901	48.2759	19.4200	0.0100	27.1674	0.5600	12/2007	2.4300	1.3939	Q4-2007	-2.3204	5.0795	17.1000	30	84.6154	19.4900	TBUS
1.4147	44.4900	1.8980	7.2464	1.4000	-0.3600	1.3700	-0.4100	1.3204	1.0966	16.3000	-0.5100	35.4289	21.7391	23.2700	0.0100	23.7016	0.7200	3/2008	2.1200	1.1169	Q1-2008	-8.6713	11.6871	17.0200	31	71.3101	21.2200	TBUS
1.4170	47.6000	1.9929	10.5691	0.0600	-0.5200	1.4700	0.5800	1.3361	1.1303	18.8100	0.4500	34.7938	28.4553	25.2500	0.0100	30.8275	0.5900	6/2008	2.7500	1.3799	Q2-2008	-8.8078	10.6088	19.4000	32	71.2593	22.3400	TBUS
1.5788	45.8000	1.8192	12.5000	0.2000	-0.5800	1.9300	0.9100	1.6710	1.1988	18.0500	0.7600	34.5929	32.5000	24.9700	5.0900	24.6175	0.7400	9/2008	2.1500	1.1818	Q3-2008	-10.1001	12.5300	18.7900	33	73.6923	20.8300	TBUS
1.7945	39.4600	1.5458		0.3500	-0.5700	0.5900	-1.0700	1.6667	1.2250	16.1000	-1.1700	29.4872		21.7200	5.1400	12.5023	-0.5000	12/2008	1.0900	0.7051	Q4-2008	-6.8524	8.7422	15.6000	34	110.8696	17.7300	TBUS
1.8041	37.1700	1.3723		-0.9300	-0.5000	0.5700	1.4300	1.5499	1.3615	14.2800	1.3700	28.1839		21.4300	5.1900	10.6671	-1.0100	3/2009	0.9300	0.6777	Q1-2009	-0.2834	-1.1436	13.2700	35	119.5187	15.7400	TBUS
1.4456	47.8500	1.5953	1.0000	2.6300	-0.4800	0.4100	-2.3600	1.4316	1.6105	20.3600	-2.3700	31.0088	36.0000	29.5200	5.2800	18.3840	1.1500	6/2009	1.6000	1.0029	Q2-2009	-2.6341	2.0731	21.5100	36	77.2114	18.3300	TBUS
1.3946	51.6200	1.6664	2.2556	-1.9000	-0.6200	1.5500	3.5100	1.3993	1.6908	20.6500	3.4800	33.3179	26.3158	32.4300	6.8600	27.7391	0.9600	9/2009	2.4100	1.4463	Q3-2009	-3.8462	3.1283	21.6100	37	69.4444	19.1800	TBUS
0.3558	276.4700	9.1163	1.9365	3.2300	3.6400	231.4100	8.3200	10.1675	0.1410	8.4600	7.8200	53.5589	0.1162	34.1600	0.0000	1320.7150	17.2500	6/2000	49.6883	5.4505	Q2-2000	267.5594	29.8584	25.7100	0	33.7691	242.3100	DSPG
0.3620	287.4600	9.5076	5.0633	4.4400	-40.0100	236.1200	8.3700	11.5309	0.1260	20.5600	7.8500	55.4329	0.4869	32.1700	0.0000	890.4131	8.4300	9/2000	33.1625	3.4880	Q3-2000	240.5275	29.3834	28.9900	1	30.8027	255.2800	DSPG
0.3872	282.8000	9.0867	17.0796	-20.1900	8.7100	223.1900	10.9100	8.8844	0.1488	22.6800	8.9800	57.8612	0.5310	36.6400	0.0000	505.8976	8.7400	12/2000	18.6747	2.0552	Q4-2000	76.4279	20.2429	31.4200	2	31.2431	246.1600	DSPG
0.3833	287.7500	9.4714	18.1180	1.1900	31.7200	227.3300	4.2000	10.6894	0.1214	18.5100	2.9100	58.5850	1.1236	31.1600	0.0000	372.5688	5.6600	3/2001	13.7530	1.4521	Q1-2001	47.7242	15.6209	24.1700	3	31.2853	256.5800	DSPG
0.3615	306.8500	10.1851	10.6984	1.0300	-46.4500	232.4200	4.2300	10.4014	0.1360	21.0000	3.5100	55.3869	0.5944	36.7300	0.0000	504.7392	5.3600	6/2001	19.0324	1.8686	Q2-2001	25.5337	10.4365	26.3600	4	33.6986	270.1100	DSPG
0.3986	293.2700	9.8764	14.3852	0.8900	-9.3000	239.9200	7.2800	10.3162	0.1126	28.1100	6.0400	49.5137	0.5800	29.6700	0.0000	472.4530	6.8500	9/2001	17.7015	1.7923	Q3-2001	19.3823	10.0948	34.9600	5	30.3871	263.6000	DSPG
0.3671	312.3700	10.4054	21.5686	0.9500	-11.4100	110.0300	9.7800	5.5789	0.1197	25.1500	8.6800	48.7496	1.9608	33.4000	0.0000	553.3155	4.0400	12/2001	20.6384	1.9834	Q4-2001	12.8270	7.8539	29.1900	6	36.6128	278.9700	DSPG
0.3753	308.4000	10.2520	11.7284	1.2700	-14.4700	96.5700	2.3600	4.7174	0.1149	22.5300	1.9800	48.7312	1.5432	31.7900	0.0000	490.0323	2.6900	3/2002	18.1628	1.7716	Q1-2002	9.9527	6.8474	25.2200	7	34.6623	276.6000	DSPG
0.3803	318.8900	10.3953		0.7200	34.8500	127.0900	7.0800	4.8667	0.1353	31.8200	6.4800	39.9373		38.0100	0.0000	469.9021	0.0800	6/2002	17.3909	1.6730	Q2-2002	5.6982	4.8633	31.9000	8	27.6295	280.8800	DSPG
0.4033	323.1300	10.6487	3.2191	0.7800	-23.8800	109.0200	14.2600	4.5181	0.1197	35.2400	13.9500	39.9227	0.0000	34.5500	0.0000	386.1479	8.7700	9/2002	14.2490	1.3381	Q3-2002	8.7032	5.3988	44.0100	9	29.0268	288.5800	DSPG
0.4615	280.0700	9.1305	15.5914	-39.6400	6.8700	85.2800	10.5700	3.7063	0.1306	24.5300	9.9900	28.9371	-1.3441	32.3500	0.0000	429.1966	3.6000	12/2002	15.8200	1.7327	Q4-2002	-29.6084	6.1120	28.1300	10	-26.2899	247.7100	DSPG
0.4619	288.0500	9.3181	11.8677	0.6200	-6.0100	92.6600	2.6000	3.7537	0.1394	24.7400	1.9900	42.1579	0.0000	35.2400	0.0000	491.8669	4.2700	3/2003	18.1300	1.9457	Q1-2003	-27.1248	6.6139	29.0100	11	31.8070	252.8000	DSPG
0.4489	311.1800	9.5984	9.2784	0.2500	-3.2300	99.9100	11.5900	3.2128	0.1814	33.0600	10.9600	44.9805	0.0000	47.7900	0.0000	597.0944	5.4900	6/2003	21.7600	2.2670	Q2-2003	-22.3606	8.4023	38.5500	12	25.3172	263.3800	DSPG
0.4124	346.4600	10.2399	4.9096	7.8900	-27.8800	82.4800	9.5600	2.6481	0.1939	37.5400	8.9900	45.6337	0.0000	56.2600	0.0000	706.2328	9.6400	9/2003	24.9200	2.4336	Q3-2003	-25.5040	7.9256	47.1800	13	24.7097	290.2000	DSPG
0.4149	368.4700	10.7403	600.2782	-0.7100	-8.5300	79.3000	10.7400	2.3379	0.2105	32.1800	-32.4200	49.0037	0.0000	64.0800	0.0000	707.0830	5.9600	12/2003	24.9500	2.3230	Q4-2003	18.7507	8.3317	38.1400	14	28.5179	304.3800	DSPG
0.4173	389.5700	11.0558	1.2284	3.2700	29.4300	108.7800	11.9400	2.3812	0.2218	18.6000	11.5700	48.6954	0.0000	70.7200	0.0000	744.0720	20.1100	3/2004	25.8000	2.3336	Q1-2004	34.1551	12.9214	38.7100	15	24.4032	318.8500	DSPG
0.4231	397.1900	11.4225	4.2687	9.0100	-46.8600	81.4300	-1.9900	2.2689	0.1925	34.6500	-2.6000	47.9100	0.0000	64.1100	0.0000	794.3184	9.3700	6/2004	27.2400	2.3848	Q2-2004	36.1925	13.5343	44.0200	16	23.7553	333.0800	DSPG
0.4415	378.4400	11.0481	1.0275	-28.8900	62.4200	143.5200	16.1200	2.8296	0.2027	25.8500	15.8400	49.3835	0.0000	63.7900	0.0000	599.5040	20.3800	9/2004	21.0500	1.9053	Q3-2004	53.3561	17.7403	46.2300	17	20.3241	314.6500	DSPG
0.4293	366.9600	11.2635	53.8462	-0.9600	-19.5300	135.3200	1.3200	3.2330	0.1631	27.3300	0.8300	50.3151	0.0000	51.4700	0.0000	625.4633	1.2300	12/2004	22.3300	1.9825	Q4-2004	46.3216	16.1939	28.5600	18	28.8796	315.4900	DSPG
0.4252	373.9000	11.5394	89.4040	4.5000	-24.6700	118.5700	-5.5100	3.2640	0.1506	35.1500	-10.9100	44.5966	0.0000	48.9500	0.0000	725.4016	5.0100	3/2005	25.7600	2.2323	Q1-2005	26.7394	11.0756	40.1600	19	26.5215	324.9500	DSPG
0.4269	384.1800	11.8376	14.6881	2.2500	1.4900	116.2600	5.4900	3.3575	0.1455	40.8000	4.0300	46.9929	0.0000	48.8100	0.0000	676.2371	8.2500	6/2005	23.8700	2.0165	Q2-2005	23.6340	10.3978	49.0500	20	21.9957	335.3600	DSPG
0.4354	398.2300	12.0073	16.0348	-2.0800	2.8100	136.2200	15.9000	3.4629	0.1576	45.1000	13.8700	47.0958	0.0000	54.2100	0.0000	735.1590	10.5100	9/2005	25.6600	2.1370	Q3-2005	12.7612	7.2672	55.6100	21	21.4204	344.0100	DSPG
0.4680	400.0000	12.2244	10.6259	-2.1100	-17.7200	159.3800	9.2800	4.1573	0.1457	36.6900	8.5500	44.8113	0.0000	50.8700	0.0000	715.7136	5.7100	12/2005	25.0600	2.0500	Q4-2005	14.1009	8.4438	42.4000	22	26.7368	349.1300	DSPG
0.4530	439.3100	12.8165	10.9875	26.6100	-13.7000	198.5600	4.0600	4.9957	0.1376	46.3100	3.2700	41.5592	0.0000	53.1500	0.0000	874.0713	5.6400	3/2006	29.0100	2.2635	Q1-2006	12.1569	7.7973	51.9500	23	30.5697	386.1600	DSPG
0.4952	425.5100	12.3093	14.5374	-22.5300	-13.8600	167.8000	1.9800	4.6043	0.1412	53.6500	0.6600	41.3237	0.0000	52.6500	0.0000	752.7065	7.0900	6/2006	24.8500	2.0188	Q2-2006	11.1703	7.7645	60.7400	24	27.7291	372.8500	DSPG
0.5042	434.2500	12.9765	41.4538	-3.7200	-11.4500	165.9500	19.0300	4.4999	0.1386	55.8300	14.8100	40.9831	0.0000	52.8600	0.0000	671.5615	8.0500	9/2006	22.8500	1.7609	Q3-2006	9.6503	6.9458	63.8800	25	27.1963	381.3800	DSPG
0.5241	413.9800	12.6244	381.2500	-19.0000	14.2700	169.5100	5.2000	5.1234	0.1288	38.7800	4.5900	38.4101	0.0000	47.2300	0.0000	630.3850	1.6000	12/2006	21.7000	1.7189	Q4-2006	8.4630	6.1024	40.3800	26	43.5848	366.7400	DSPG
0.5030	426.0500	13.0752	50.8403	0.9000	-10.1900	169.2100	7.1200	4.5140	0.1445	47.9300	5.9100	39.1154	0.0000	53.8000	0.0000	540.9300	1.3600	3/2007	19.0000	1.4531	Q1-2007	7.3808	4.8623	49.2900	27	40.4046	372.2500	DSPG
0.4820	427.3700	13.0393	12.5592	-5.8700	23.5500	273.0200	7.5100	6.4843	0.1504	49.4800	6.9800	40.4272	0.0000	55.8800	0.0000	583.1903	2.9600	6/2007	20.4700	1.5699	Q2-2007	4.6461	3.7605	52.4400	28	35.0472	371.4900	DSPG
0.5372	280.5400	8.7352	4.8044	1.5600	8.0700	121.6800	23.4300	4.4299	0.1400	31.7900	22.4600	70.0207	0.0495	34.4600	0.0000	1348.6388	11.7400	7/2000	47.8750	5.4807	Q3-2000	-165.4472	16.5441	43.5300	0	13.6811	246.0700	DITC
0.6158	275.7000	8.7563	10.3143	-3.3900	-10.0100	105.3400	-2.9300	8.1219	0.0731	39.6500	-4.2100	69.9557	0.5641	18.7900	0.0000	1010.3962	5.4500	10/2000	34.4375	3.9329	Q4-2000	-231.5629	14.7678	45.1000	1	14.9921	256.9100	DITC
0.5510	269.9700	8.6192		0.5100	-1.3300	121.5800	17.0600	9.3276	0.0639	13.8600	15.9500	61.0945		16.2100	0.0000	356.9600	-0.5200	1/2001	12.1250	1.4067	Q1-2001	-402.2173	10.0690	13.3400	2	64.0491	253.7500	DITC
0.4645	262.0100	8.4446		0.2600	-2.8300	110.1300	-8.8800	13.0717	0.0450	26.9100	-11.5800	66.0588		11.2900	0.0000	361.0304	-7.1700	4/2001	12.1600	1.4400	Q2-2001	47.9358	3.7891	19.7400	3	49.1564	250.7200	DITC
0.3705	252.2400	8.1705		0.8500	-1.8600	112.8400	3.7200	17.2179	0.0339	26.1500	2.5000	54.6466		8.2600	0.0000	197.3746	-10.8700	7/2001	6.6100	0.8090	Q3-2001	-127.3913	-5.3736	15.2800	4	73.4132	243.9700	DITC
0.2283	246.8600	7.7641		0.0300	-4.3600	107.9700	-0.5300	9.3735	0.0637	23.6300	-3.9900	47.6846		14.7800	0.0000	124.3424	-15.6400	10/2001	4.1600	0.5358	Q4-2001	-193.0394	-14.7369	7.9900	5	161.6798	232.0700	DITC
0.2217	232.1000	7.2502		0.7500	-2.4800	95.2100	-11.0300	9.0459	0.0650	26.5900	-13.4000	7.3373		14.1600	0.0000	178.8570	-18.1400	1/2002	5.9500	0.8207	Q1-2002	-380.1174	-23.7772	8.4500	6	930.6452	217.9400	DITC
0.2032	203.8700	6.2103		-0.0100	16.6900	105.9000	-6.0000	8.6716	0.0906	50.3800	-6.7200	47.2165		16.9300	0.0000	91.7749	-40.6800	4/2002	3.0490	0.4910	Q2-2002	-1322.7907	-45.6481	9.7000	7	115.7205	186.9300	DITC
0.2337	158.5700	4.6233		0.5700	-3.0800	97.0500	-6.3400	7.4820	0.1305	58.9800	-9.4600	52.9789		18.3000	0.0000	63.1072	-48.0700	7/2002	2.0800	0.4499	Q3-2002	2778.4580	-87.3530	10.9100	8	98.0969	140.2700	DITC
0.3102	132.7100	4.0122		0.1500	-0.7500	96.1000	-0.3500	10.4745	0.0902	31.7000	-1.0600	19.4055		10.9800	0.0000	57.0392	-19.5900	10/2002	1.8800	0.4686	Q4-2002	630.8229	-103.9021	12.1100	9	245.5319	121.7300	DITC
0.3453	130.4100	3.8952		0.0100	-0.3800	92.3100	-3.4200	9.6687	0.0995	15.9200	-3.7800	52.8838		11.8000	0.0000	78.8655	-3.6100	1/2003	2.5900	0.6649	Q1-2003	293.2425	-94.3850	12.3100	10	80.1843	118.6100	DITC
0.3746	126.4400	3.8125		0.0400	4.3800	94.4900	-2.2500	11.0408	0.0887	15.8800	-2.8100	55.8140		10.3000	0.0000	123.3630	-3.8400	4/2003	4.0500	1.0623	Q2-2003	95.2327	-64.6775	12.0400	11	65.0298	116.1300	DITC
0.3908	120.7300	3.4917		0.8200	1.3900	94.7300	-1.9800	8.4329	0.1273	20.6500	-2.5600	64.9254		13.6300	0.0000	199.9684	-9.9300	7/2003	6.5200	1.8673	Q3-2003	29.1161	-34.5224	10.7200	12	61.3506	107.0900	DITC
0.3830	129.4100	3.7053	6.8966	5.3300	-0.1600	107.9900	8.0800	8.7922	0.1223	11.6000	7.8800	65.9075	0.0000	14.1000	0.0000	328.0048	2.8900	10/2003	10.5400	2.8445	Q4-2003	9.8819	-12.5661	14.4900	13	45.1309	115.3100	DITC
0.4139	141.4500	3.8989	6.6092	3.5400	-27.7500	115.0600	9.2200	8.3442	0.1245	14.3700	8.7600	65.9155	0.0000	15.6600	0.0000	675.2018	6.9300	1/2004	20.9300	5.3681	Q1-2004	2.6242	-3.1404	21.3000	14	33.5470	125.7800	DITC
0.4623	150.5400	4.1457	9.3750	1.3500	-5.4500	125.5000	5.8900	9.2583	0.1118	14.7800	5.0800	67.6776	0.0000	15.1400	0.0000	469.6508	8.3000	4/2004	14.3800	3.4686	Q2-2004	-5.3254	6.0487	23.0800	15	33.1626	135.4000	DITC
0.5029	167.8300	4.5172	4.0698	5.8000	-3.6300	142.6200	9.7700	10.2296	0.1024	14.9400	9.3500	74.9021	0.0000	15.5900	0.0000	693.8830	10.6000	7/2004	20.5900	4.5581	Q3-2004	-17.5229	18.8662	25.5400	16	29.4302	152.2300	DITC
0.4159	226.4500	6.3370	14.0232	2.8400	-5.7900	155.5000	9.4400	15.2194	0.0516	-21.5200	7.9900	78.1443	0.0000	11.1200	0.0000	779.5012	45.7700	10/2004	22.9400	3.6200	Q4-2004	-44.4693	33.2513	24.2500	17	27.4406	215.3300	DITC
0.4355	216.2800	5.8928	3.3435	-20.1500	7.4100	133.8600	-1.6300	12.0372	0.0663	13.8600	-1.8500	77.5223	0.0000	13.4500	0.0000	457.7860	7.4500	1/2005	13.3000	2.2570	Q1-2005	-40.4920	35.5569	21.3100	18	37.4092	202.8300	DITC
0.4485	209.7200	6.1682	18.1217	-13.3600	-15.0700	135.6300	15.5500	12.6169	0.0631	15.3600	14.1800	75.2505	0.0000	12.4500	0.0000	361.6938	7.5900	4/2005	11.3100	1.8336	Q2-2005	-38.4346	36.2010	22.9500	19	38.5640	197.2600	DITC
0.3804	207.2900	6.1260		0.4000	0.5000	120.4100	-2.1400	12.9871	0.0554	12.2800	-3.1500	69.3720		10.8900	0.0000	259.3654	-1.9300	7/2005	8.0900	1.3206	Q3-2005	-32.1793	29.9796	10.3500	20	84.9582	196.4000	DITC
0.3167	205.6200	6.0689		0.1000	-18.6800	118.8900	-0.7900	13.6357	0.0521	11.9100	-1.3400	69.8669		10.1900	0.0000	204.1480	-1.3900	10/2005	6.3400	1.0447	Q4-2005	4.1047	5.9973	10.5200	21	80.5442	195.4200	DITC
0.2788	207.3900	6.0687	152.3810	0.5100	5.2300	122.5300	3.4200	13.1720	0.0574	14.1000	3.1000	69.3571	0.0000	11.2500	0.0000	294.4352	-0.1000	1/2006	9.1100	1.5011	Q1-2006	1.5814	2.1260	14.0000	22	61.2770	196.1400	DITC
0.2504	219.3100	6.1404	17.1355	0.1900	-3.8100	136.0200	13.9900	7.7296	0.1044	18.0600	13.3200	71.3074	0.0000	20.7300	0.0000	304.6428	1.9800	4/2006	9.4200	1.5341	Q2-2006	0.9916	-0.7251	20.0400	23	47.7957	198.5800	DITC
0.3048	217.1000	6.2405	45.0549	0.6600	-3.6900	129.6900	-3.7300	10.7248	0.0714	20.1000	-4.9600	69.6577	0.0000	14.4700	0.0000	263.6564	1.5200	7/2006	8.1200	1.3012	Q3-2006	-2.8032	0.9920	21.6200	24	54.4489	202.6300	DITC
0.3483	220.4000	6.3146	60.8939	0.2400	-2.2200	131.3600	2.6400	10.8408	0.0713	20.0300	1.5500	67.6777	0.0000	14.6600	0.0000	257.0562	1.0700	10/2006	7.8900	1.2495	Q4-2006	-4.2866	2.1728	21.1000	25	61.6246	205.7300	DITC
0.3792	223.7300	6.3955	21.8519	0.7000	1.4900	131.6700	0.1800	11.5539	0.0675	20.0700	-0.4100	63.8587	0.0000	14.1500	0.0000	234.9609	2.0100	1/2007	7.1700	1.1211	Q1-2007	-6.5063	3.1396	22.0800	26	55.1773	209.5800	DITC
0.3711	226.3800	6.4263	52.0270	0.2600	-1.5500	134.5300	3.3800	11.7897	0.0681	18.4900	2.6100	69.8594	0.0000	14.4300	0.0000	286.9260	0.7200	4/2007	8.7000	1.3538	Q2-2007	-4.7220	2.5101	19.2100	27	61.4754	211.9400	DITC
0.7620	71.3300	3.3469		-0.0800	-0.0500	16.1600	-1.5800	2.0874	0.6392	14.5000	-1.6100	17.0445		27.8100	0.0400	28.4375	-2.5900	6/2000	2.1875	0.6536	Q2-2000	12.9203	-12.6638	11.9100	0	186.2069	43.5100	EFJI
0.7440	68.1300	3.3715		0.0900	-0.0600	13.2700	-2.9200	2.0928	0.5544	13.1400	-2.9900	30.5317		24.3000	0.0200	20.3125	-1.4800	9/2000	1.5625	0.4634	Q3-2000	16.8715	-15.9708	11.6600	1	104.2135	43.8300	EFJI
0.8976	46.9900	1.9808		0.3200	1.0600	11.4000	-3.2400	1.9670	0.8234	25.3100	-2.8600	13.6552		21.2200	0.0000	3.1224	-18.0600	12/2000	0.2400	0.1212	Q4-2000	61.6711	-98.4866	7.2500	2	565.6566	25.7700	EFJI
0.8780	45.9800	1.9193		0.3000	0.1600	11.4800	-0.3900	1.9751	0.8414	10.3500	-0.4300	37.4869		21.0100	0.0000	2.9923	-0.8000	3/2001	0.2300	0.1198	Q1-2001	51.6209	-91.8302	9.5500	3	92.7374	24.9700	EFJI
0.8774	44.4700	1.6490		-0.2700	-0.1500	11.7200	0.6600	2.0873	0.5340	10.8200	0.6200	37.7841		15.4800	0.0000	3.6918	-0.2600	6/2001	0.2100	0.1273	Q2-2001	43.7899	-71.0590	10.5600	4	74.6867	28.9900	EFJI
0.8752	42.9500	1.6524	400.0000	-1.7500	-0.2400	11.9600	2.2400	2.2559	0.4781	10.1700	2.0000	41.2512	100.0000	13.8900	0.0000	11.9544	0.0600	9/2001	0.6800	0.4115	Q3-2001	39.3071	-65.6110	10.2300	5	68.2464	29.0500	EFJI
1.0009	44.1200	1.7400	27.4510	-1.4800	-0.2400	11.5800	1.3400	2.4111	0.4420	12.2900	0.9200	39.4356	5.2288	13.5200	0.0000	9.1416	1.5300	12/2001	0.5200	0.2988	Q4-2001	-0.8263	1.7326	13.8200	6	53.5780	30.5900	EFJI
1.1454	38.8600	1.7702	400.0000	-5.1200	-0.8300	11.2800	0.8600	3.4628	0.2484	9.8000	0.5000	44.5455	11.1111	7.7300	0.0000	21.6234	0.1000	3/2002	1.2300	0.6948	Q1-2002	-2.1381	4.5951	9.9000	7	75.7370	31.1200	EFJI
1.1531	37.6900	1.7770	63.1579	0.0000	-0.0900	4.4800	-1.9100	4.0224	0.2061	9.3200	-2.0300	43.6383	0.0000	6.4400	0.0000	19.8654	0.1900	6/2002	1.1300	0.6359	Q2-2002	-2.7954	6.0179	9.5100	8	66.7470	31.2400	EFJI
1.1123	38.9900	1.7941	42.8571	-0.0200	-0.2700	5.4100	1.2100	3.6418	0.2362	9.6500	1.0000	42.7022	0.0000	7.4500	0.0300	14.4156	0.4900	9/2002	0.8200	0.4571	Q3-2002	-3.4345	7.3240	10.1400	9	63.9723	31.5400	EFJI
0.9014	45.2500	1.8476		5.0000	-0.0800	11.3300	1.0100	2.6734	0.3929	10.6100	1.7400	41.6370	1.5625	12.7600	0.2600	21.9750	0.6300	12/2002	1.2500	0.6766	Q4-2002	-2.1360	4.3411	11.2400	10	63.0342	32.4800	EFJI
0.9139	43.6500	1.8407		0.0000	0.0000	12.0200	0.6900	2.9500	0.3486	9.5600	0.6200	43.8889		11.2800	0.5200	31.6440	-0.5600	3/2003	1.8000	0.9779	Q1-2003	-1.1227	2.3177	9.0000	11	78.9873	32.3600	EFJI
1.0773	38.1500	1.8248		-5.0500	-0.2800	11.3500	-2.7400	4.7358	0.1892	10.8500	-3.0600	43.2836		6.0700	0.4800	28.1280	-0.1300	6/2003	1.6000	0.8768	Q2-2003	-0.6391	1.3404	10.7200	12	62.7155	32.0800	EFJI
1.0731	41.0500	1.8305		-0.0300	-0.0500	2.3000	-1.5500	3.5158	0.2753	14.8800	-1.6600	39.9542		8.8600	0.4400	68.5620	-1.7900	9/2003	3.9000	2.1306	Q3-2003	2.8514	-5.7489	13.0900	13	97.1319	32.1800	EFJI
0.9027	62.2600	2.3272	23.8095	7.4600	-0.3000	4.6400	-4.8300	2.1867	0.5411	16.9200	-5.1800	41.8982	4.0816	21.8600	0.4200	102.4240	6.4700	12/2003	5.9000	2.5352	Q4-2003	-6.1765	9.8762	23.3900	14	65.3061	40.4000	EFJI
1.3507	51.4100	2.4067	21.0702	-7.5300	-0.5200	12.1800	15.5900	4.3225	0.2151	19.2500	14.9600	38.4442	1.6722	9.1000	0.3800	80.6922	2.9900	3/2004	4.5900	1.9072	Q1-2004	-11.5851	17.8208	22.2400	15	34.2690	42.3100	EFJI
1.3838	55.1300	2.5208		0.0600	-0.4000	8.8400	-2.9900	4.0802	0.2431	19.0300	-3.3800	51.2806		10.7800	0.3500	155.4956	-1.4600	6/2004	8.8400	3.5069	Q2-2004	-9.5253	14.0054	17.5700	16	86.1265	44.3400	EFJI
1.4041	56.0000	2.4482	89.7436	0.1900	-0.6600	7.9600	-0.4200	3.5577	0.2748	14.6500	-1.1200	47.0512	2.5641	12.0700	0.3200	120.3774	0.7800	9/2004	6.7100	2.7408	Q3-2004	-13.1167	19.9909	15.4300	17	54.1322	43.9200	EFJI
1.1502	70.3100	2.9319	21.9512	-0.0700	-0.3200	9.4800	1.9200	2.8134	0.3271	17.9900	1.5600	51.2680	1.2195	17.3300	0.0000	176.1825	7.6400	12/2004	9.7500	3.3255	Q4-2004	-16.4329	18.7807	25.6300	18	62.8615	52.9800	EFJI
